,rd,RT,Fs,nNodes,d_intersensor,x,y,z,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.00022479371394200934,0.0002571180844079144
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.00029679023921325116,-0.0003314338643163584
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.00038462371103098193,0.00042279857523829726
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0004922349977358792,-0.0005368276935133765
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.0006256480431173171,0.0006828000879058552
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0007945912667232712,-0.0008771906299640885
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.0010158458510541124,0.001152180692706952
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0013209317465213593,-0.0015798515288974275
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.001776500979505938,0.002360751659345309
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0025512957943036527,-0.004336030543773357
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.004230005986438161,0.021572386410573567
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.011130381627916137,0.007342886212043431
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.018740713070865916,-0.0030880910724172166
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.005036405335019888,0.0019090747727702425
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.002846933348872072,-0.0013432238660699128
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.0019319209469150398,0.0010039984292834394
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0014183973069164832,-0.0007742084867648898
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.0010836291094727596,0.0006063378936671907
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0008449388774642803,-0.00047754249252242764
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.0006646945790763291,0.0003755197185444617
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0005233786546695055,-0.000293075806676596
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.00040989357495188963,0.00022572520728822564
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0003174728958983306,-0.0001705156203713394
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.00024174834207796924,0.00012540602230545403
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.00017975379964451296,-8.891653686516331e-05
h_nn 1,,,,,,,,,0.0,0.0,0.0,-0.00012937641234354934,5.992152810975631e-05
h_nn 1,,,,,,,,,0.0,0.0,0.0,8.903759500150313e-05,-3.752262617858065e-05
h_nn 1,,,,,,,,,0.0,0.0,0.0,-5.749978301476959e-05,2.0968607542273417e-05
h_nn 1,,,,,,,,,0.0,0.0,0.0,3.374561185768742e-05,-9.603932079436588e-06
h_nn 1,,,,,,,,,0.0,0.0,0.0,-1.6900729835807137e-05,2.8354690116321256e-06
h_nn 1,,,,,,,,,0.0,0.0,0.0,6.183941677315763e-06,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-6.096224975311811e-07,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,4.749187928217526e-06,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-1.3276394031399175e-05,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,2.6777243183904547e-05,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-4.5886571421972945e-05,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,7.131374373413436e-05,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.00010388252482217042,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.00014459279266452365,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.00019471706420795141,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.00025595469524373224,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.0003306859751074656,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.00042240840485277786,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.0005365261362827756,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.000681876591904324,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.0008739451149928305,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.001142439522330815,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.0015521464115560769,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0022754841252211506,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.003971578408617377,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.013579658548358048,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.009826849216618142,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.003559154980156965,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0021238615246774706,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.0014723759001016867,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0010923990043120264,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.0008391386124399774,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0006560209902754263,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.0005164730483477193,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.00040641345029181913,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.0003177074320860764,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0002453319750840814,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-0.00018600899638665194,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.000137490216117613,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-9.815827637118094e-05,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,6.67927277552625e-05,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-4.242721579360751e-05,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,2.4259719999363447e-05,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,-1.1595026029584207e-05,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,3.807538441571228e-06,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
h_nn 1,,,,,,,,,0.0,0.0,0.0,0.0,0.0
