,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
214,(0.23730350062376548+0.03010945919908541j),(0.04312936960528163+0.11878795460324792j),(0.02846910305007835+0.006046108636875839j),(-0.017708788988419467-0.040246581987776656j),(-0.05328977199259671+0.05469161152189756j),(0.04583439710855382-0.30446245741351974j),(0.2617338123104583+0.0723750293540856j),(0.07810563551342443+0.0042214853752856225j),(-0.011501418106521152-0.21817227650387425j),(0.06565347982738362-0.007144179321993743j),(0.23106560750547733+0.15316264746481703j),(0.017552748564970397+0.07078483147169276j),(0.030332932703048657-0.019082041455046755j),(-0.11485530381907612-0.01915265495261689j),(-0.1178252611539315+0.047074030885575435j),(0.08465376636735158-0.13683329799654778j),(-0.014087453020739368+0.16056723252389427j),(-0.009921547476683397+0.07114719435960597j),(0.2389937092445406-0.032157392329660195j),(0.1001274998894755+0.02024302471534888j),(-0.12501683957511492-0.1190605751410766j),(0.06022125200935088-0.00014534047515943772j),(0.015780509454306358+0.01936356848685663j),(0.06042434119845363-0.09049142427213637j),(0.06732431825202974-0.051245054768464075j)
215,(0.3756414138751985+0.014932153283562606j),(0.06571475449001743+0.07335397655019227j),(0.11561452585344448-0.025424228117411633j),(0.07393201272002982-0.12663759927822427j),(-0.03717886162866236+0.041254093739640195j),(-0.021273714119408312-0.10321908397560521j),(0.30460100992107947-0.1478777393417122j),(0.1805348522853152-0.2424448043234887j),(-0.08862220469527907+0.05102797934901774j),(-0.015736179567833252-0.09261825489077369j),(0.17656987019958667+0.058224511977474434j),(0.21427970725302337+0.25215153637794185j),(0.2978548653945451+0.10590946959130133j),(-0.015595981717513635-0.07319770583040186j),(0.05287062790629204-0.04047595318655632j),(0.17795280074231942+0.14013571101232097j),(-0.062125918101433586-0.21707185634568907j),(-0.09490748875831172-0.17712818400749028j),(0.1292662624849107+0.017510138224671692j),(-0.126135698228951+0.018306877440457926j),(-0.1322401047561386-0.24615577187221926j),(0.03921997584336118+0.10211042583318058j),(0.01858631035078083+0.07307246858530983j),(-0.13348429342302864-0.03567338324950173j),(0.09757989166250475+0.009525978242176665j)
216,(0.3349483579256151-0.00643998374057267j),(0.0006459872279382592-0.11320176232502913j),(0.11300147596105393-0.0021547804366224207j),(0.012536242628979231-0.21584412724274474j),(0.07978839895103118-0.07713786868500071j),(-0.036577682556720705+0.17145329927881203j),(0.5175432812640945-0.23160015086214344j),(0.32246860447328507-0.09385829698524806j),(0.17599999079853576+0.012235316410872117j),(0.19313561821186076-0.09653895134803057j),(-0.016557643530642215-0.2359906027444147j),(0.18750766874054992+0.333615388798447j),(0.16750656233511318+0.16478363866403636j),(-0.12637481272990136+0.04983307871369017j),(0.08506401507244392+0.0545308813950503j),(-0.15791968504419565+0.24733887933593968j),(-0.005674238873066437+0.05365870138726278j),(-0.11505702267168406+0.07818159844024282j),(0.1397193994933214+0.11129072469156372j),(-0.018586299025243745+0.10371230203483932j),(0.10735666130261247-0.1065592065188865j),(0.009195240057761274+0.0031581484056544817j),(0.06554794834944375-0.005552675225651456j),(-0.058470763422080976-0.06784446747333606j),(0.02413353064871955-0.03803422875288391j)
217,(0.5178137876907247-0.11876113826932631j),(0.08530942193045976-0.11069101245543246j),(-0.0320430572715745+0.012058199037205248j),(0.04972543937411006-0.10382128720023906j),(-0.05982730969261725-0.09375461530363756j),(0.13850331893727386+0.3126450461718927j),(0.15600545472899582-0.01948655940506472j),(0.04010209256967266-0.006115318523650612j),(0.18887837156262652+0.023438185556129462j),(0.024522348717206176+0.04969957015260729j),(-0.24310481103222495-0.14614452607361567j),(-0.18226298353058865-0.09916423513611945j),(0.028002670103644742-0.07727618398745924j),(-0.07033682151831944-0.1660780400168648j),(0.15079598395812654+0.08470119723031914j),(-0.10666838654114912+0.09168851702877664j),(0.21777199721994628-0.002015174910331069j),(0.09865944197460659+0.07775772172840689j),(0.2384100610352361+0.17262415815553572j),(-0.14293340899009302+0.1886075815724877j),(-0.12164300160774415-0.09531194714499383j),(-0.17941907162744125-0.11472144754948478j),(0.011964711852309228-0.09456144195712259j),(-0.06888700008166498-0.20899532235413318j),(0.18185884444783812+0.042899723506314685j)
218,(0.5911673144756107-0.23822931299284353j),(0.21883119592255285-0.18243118943542508j),(0.005778924985874533-0.006882966764747562j),(0.27384004388445965-0.05131008033111807j),(-0.15236645691641873+0.039604372824174706j),(0.017491066399987105+0.17498586053203466j),(0.2145230289731774+0.09167975540657607j),(0.06399742173052504-0.09755244517471275j),(-0.05095346875432996-0.075189410922687j),(0.24159814671595825-0.041848751729549175j),(0.149343205658773-0.010974713974799434j),(0.1474337519820727+0.07302350843573226j),(0.08210760507787082-0.022628068083043632j),(0.11537606244468285-0.09131949889152877j),(0.08681158437378744+0.11428870117290842j),(0.04588813402369783+0.256304105972111j),(-0.04888032246827662+0.2015267160827549j),(0.029942828778498496+0.09004810017279388j),(0.10944732028261711+0.16417957431223554j),(-0.12468719955131456+0.07757810937059821j),(-0.4485935015383411-0.28320526966135856j),(-0.06138110740887966-0.10254874988177426j),(0.014716865085490805-0.10941513913283271j),(-0.25678168460373363-0.27951022003368786j),(0.3137873479719224+0.004998051357075456j)
219,(0.4431720431562087-0.04771116829779887j),(0.14551360606012356-0.1299573716435642j),(0.043285260288206076+0.08323046421282838j),(0.2063122173261958+0.019629792789134414j),(-0.06737700264547293+0.014677076733673399j),(-0.0019032225548385063-0.010222685675024762j),(0.18138541182079373-0.08438684644028463j),(-0.004138286087863877-0.05385111137654719j),(0.11180418982067947-0.12602572101174186j),(0.1780925134134082-0.011118153702565144j),(0.005116441016649883-0.33383703568579665j),(0.09921975694458121-0.038428834629535696j),(0.10056842901463575-0.06401051269280436j),(0.1968329903286979-0.15010364514053545j),(0.1321829642868103+0.17352462662142262j),(0.17516565487597185+0.07132817429028568j),(0.11205331680809767+0.07927367547245728j),(0.026629229480277655+0.0395660702232309j),(0.12896511663618426+0.11231695049482272j),(-0.031182034914119826+0.08321778069155708j),(0.04143012696311998-0.15940194442548697j),(0.1844868431619392-0.07198757327738506j),(0.04964241670866706-0.057267427061457224j),(0.1897345029473172-0.14103936776028564j),(0.1725376441218158+0.08379157693606487j)
220,(0.41674907281345963+0.0810227589706114j),(0.07198250409668265-0.04105873117128103j),(-0.022869454892607277+0.031838071655924144j),(0.12171525509195882+0.050203840969934264j),(0.08133954590400137+0.006921535461712189j),(0.12484705777662186+0.14584995530258069j),(0.020605278368398372-0.101958685700099j),(-0.12909335918986536+0.11253481514642075j),(-0.00814945427177121-0.029845046365599207j),(0.22804821704725323-0.041556554500078446j),(0.04105032405826578-0.16017824411424245j),(-0.08459906380811018+0.0020944411157225937j),(0.10583088806012475+0.06608822395746271j),(-0.026585288548857982-0.005795946862961095j),(-0.07804726803144665-0.15615751612514125j),(0.2763243663615214-0.3695863780999132j),(-0.005387793660510107+0.04643651418126578j),(0.1786915466634621-0.07553627119445466j),(0.13779719830773143+0.01271782575064298j),(-0.21607557205016287-0.030125035492106156j),(0.09729632872200149+0.05995674601556878j),(0.013502009053022054-0.15878508752163445j),(-0.1828717762226827+0.1434731033093039j),(-0.015631596117077998-0.09725023284998731j),(0.31499821997621635-0.057870122978618224j)
221,(0.4021144143688894+0.01184169482200522j),(-0.04286504579998345+0.04223651267404438j),(-0.19013920361233716+0.1064873866997154j),(0.14628859360855154+0.10868241602567563j),(0.1161716355130914+0.11561422524617708j),(-0.0645137785742784+0.08725272517251942j),(0.2371431740452617+0.17339951491787178j),(0.12057228320127501+0.1442237116045429j),(7.39489777367569e-05+0.2761245175235068j),(0.21761366256549447+0.01977851598127196j),(-0.20379817773908906-0.08740656234652196j),(-0.01966828783119604+0.008519447753052693j),(0.07741324983402201-0.015398743845143767j),(-0.09789459311994853-0.10020564301264594j),(-0.06031161836421189-0.04280313360699997j),(0.362348005151735-0.10643028269492233j),(-0.12503487601758914-0.29947257719863113j),(-0.10808531737786847-0.12499128333777074j),(0.2987767721597008-0.22895210857031179j),(-0.10592018730153505-0.12400752455854028j),(-0.052797046978704715-0.0841028867517029j),(0.2510778367220814+0.3152010068480967j),(0.125138950288043+0.3128474349023554j),(-0.02384014361535791+0.29314066167910846j),(0.32779549160149335+0.05910964267557858j)
222,(0.2137282831227767-0.0805832478103354j),(-0.1051271739037354+0.10070999150333582j),(-0.2075895795223608+0.09695961136184122j),(-0.011005605018074315+0.04835527225759352j),(0.025058200128360283+0.1547666051319365j),(-0.062241403097298954-0.04238728272781533j),(-0.00843077653669182+0.16929961091141335j),(-0.17543298837944865+0.020923841272467367j),(0.025259624095588518+0.21841968929822198j),(0.09890480879141167+0.17532161847074407j),(-0.08252361281856568-0.171500230434626j),(-0.03298052561573106+0.004479277832438568j),(0.15307944799617224-0.03392947182092359j),(-0.14934040033261298-0.026363602657340328j),(-0.06190407022351582-0.018266469127996794j),(0.01569018838009297+0.26458032288392425j),(0.1437872636043324-0.17408934799495515j),(0.07735741115088514+0.029653303876939513j),(0.20924666491176197-0.1647636189934729j),(0.034780853535887696-0.2151550349401141j),(-0.23074343176737175-0.2701017529015151j),(0.21781312914027856+0.3268293269564677j),(-0.054270358389890305+0.3574806454242686j),(0.2061303437804568+0.2621920825087922j),(0.39969393057156655+0.10997672771331854j)
223,(0.13930548242682647-0.008152600590374176j),(0.0020350593966803722+0.050048988201912406j),(-0.020841006435955364+0.07047835484087937j),(0.009077050304325185-0.017823482783933323j),(0.022118820765002878+0.07483228920314555j),(-0.010687515588906916-0.0267178433356323j),(0.023492350600503753-0.001107922781262663j),(0.010864162267191016+0.021581837455076813j),(0.001502182962455573-0.008572489035263912j),(0.0045748790038905385+0.027697682757849368j),(-0.007988587640497938-0.07639741480607444j),(0.03048576324462505-0.007222266960732745j),(0.04698980822012261+0.014579382120364184j),(-0.012207237637100096-0.007829446852265116j),(0.053248534944730634-0.005322277236091166j),(-0.09317527500585454-0.030913037633762176j),(0.0014097487530356986-0.04198016185697984j),(0.046082136003700015-0.05697720588239131j),(-0.019014287943520773+0.013239811161932225j),(0.029814936683961298-0.08123514124769436j),(-0.0029967308649747034-0.14115062367358253j),(0.04978793602550157-0.027085293891460496j),(0.11355302269297261+0.022671259726085122j),(-0.034847772023547344-0.01701977533669749j),(0.14902560494770967-0.018558669910659527j)
224,(0.3250621200820982+0.08892968429249214j),(0.08255550924432115+0.12021851743456721j),(0.09581304607583449+0.001108473605669319j),(0.14877328072390883-0.0875671302583281j),(0.03960977108735721-0.0023563091250546086j),(0.06219521313109352-0.07806657286189742j),(0.07003189455099008-0.005058775483069662j),(0.009867621765945835-0.020106842270025876j),(0.01481284508254238-0.102229905056129j),(-0.06292019289255538-0.013381585866289928j),(0.1427116474621008-0.016211067309742037j),(0.0650340394749228+0.04888038589131746j),(0.03456804034945-0.012316285199381388j),(0.07982793159390096-0.07622831673916362j),(-0.019608037249474165-0.0388069236060163j),(0.025614909757680316-0.08571126419800904j),(0.038860193919664804-0.007733083154948833j),(-0.0022114516599970675-0.02447592043501803j),(0.007002730884414984-0.04526297333422452j),(-0.018575718539402004-0.04133853700165416j),(-0.014693024108371052+0.24183504693985247j),(-0.09859667382169097+0.09603200331529377j),(0.009846091019313035+0.06129198544346671j),(0.10852576530856833+0.15300829831628449j),(0.06594067940181732-0.026291650275816935j)
225,(0.139369318853426-0.040766974770462185j),(-0.012000871424563853+0.051019439833941735j),(0.03763502318316013-0.0009067225205328031j),(0.02629542736629635-0.051395282310405896j),(-0.09670428752363472-0.13295195688528344j),(-0.06536312734660564-0.07005051089391261j),(0.04669995492590764-0.010905219284907118j),(-0.04129334270057693-0.04004323642323687j),(-0.11696420746663466-0.09554493281786151j),(-0.027075197404194704+0.03447426491187153j),(-0.13675265154765587-0.0019544890257339777j),(0.030813117146372384-0.05390066894113438j),(-0.06540520187842158+0.0010360120269668131j),(-0.1556862027125102+0.03880654023994522j),(0.018533784289011902+0.09225962901419592j),(0.17382412077176124+0.20215127215876139j),(-0.12072675330008958+0.035417632248791374j),(0.10951733733198454+0.07799150525367225j),(0.3556756886931759+0.14981117452648113j),(0.149664398313357-0.10856641200827827j),(0.10507665818373121+0.11534069723782131j),(-0.06415724969349174+0.019448180298994564j),(0.04845615424772521+0.03942003379403693j),(0.15857132794559353+0.04742154998758728j),(0.08748324500742174-0.09917499249807846j)
226,(0.2058327904968502-0.010051821014936093j),(-0.08887636118385026+0.04391253192876929j),(0.05296332427791851+0.04099284743276457j),(-0.08539179177356845-0.1629242477995016j),(0.0631002247870671+0.0617810983979423j),(0.07069607743960156-0.019886615268311144j),(0.01589746105868079+0.04765589975611883j),(0.04652888846986712+0.0002595307032209164j),(-0.06077580726722101-0.02987870150604196j),(0.025242254323484564+0.016289269704380924j),(0.05310015516513107-0.024682071432963068j),(-0.0151775029857917+0.042761197013409004j),(0.028564913496848754+0.010799784351404997j),(-0.051707332935730106-0.03431487051110586j),(0.0228259288027996+0.008925669330997525j),(-0.0066801931601959685+0.17947392498762937j),(-0.07085272714982353-0.14484437494525756j),(-0.07949058981242842+0.038169171515615156j),(0.18608713370369098-0.07545357112431765j),(-0.05635172003305509+0.05149236791803174j),(0.0955265285498152-0.00972144196927701j),(-0.10392755995266648-0.0021024507753730805j),(-0.005682456038026218+0.03626729452567813j),(-0.02363394320075952-0.10440403025763056j),(0.03305265973633327+0.027049708031729843j)
227,(0.2300771307969585-0.06247251831720349j),(-0.005750519321088679+0.13231164398976947j),(0.07153055772146315-0.016056083847255938j),(5.005370457827202e-05-0.13477794469970433j),(-0.12223414053593853+0.07069744302271676j),(0.11896594297090181-0.10183495940339793j),(0.05564573389673305+0.003134434019094561j),(-0.01684694185065986-0.02965307063429546j),(0.037114517443014014-0.11081144566801487j),(-0.0787340741230229+0.14171056594204398j),(0.09965563930156403-0.059078580371057475j),(-0.15236840309892874+0.0996107385240055j),(0.08685673428779687+0.0861679275164382j),(-0.15124741769140548-0.17297019805037797j),(0.10113901860938782+0.031877034903536654j),(0.055513445839355115+0.1911261213518955j),(-0.05751878880763596-0.24648410620250366j),(-0.1558594096805195+0.07004622174601417j),(0.33979721220880765-0.11215425594317258j),(-0.12932162449459703+0.10719413218137101j),(-0.07671611887042676-0.029616892993707924j),(-0.22053314194922663-0.10118048825829529j),(-0.019832183707459435+0.16615200832152255j),(-0.1312026154481967-0.20211596533560794j),(0.2602920798687443+0.08532441272484322j)
228,(0.0738599878091876-0.07909655343551338j),(0.021328867086675994-0.07994885529502879j),(0.01699101283593485-0.040474320239672346j),(0.1409925320117656-0.03787939339060161j),(-0.058412644999201395+0.08145712662504385j),(0.08263692261895725-0.11070040899694357j),(0.2020288496205257-0.0528468032014682j),(-0.21603350626070364-0.07349886929963798j),(0.0030625605066189193-0.11235109269984161j),(-0.03597665309266379+0.34400058914245946j),(-0.02208517343905291-0.14799064856699426j),(-0.08356598588204882-0.17548949719968185j),(0.00756915225724461+0.0424234306426351j),(0.09542753064170359-0.10911990554731868j),(0.12483599939120085+0.07801907461029502j),(0.14559659545843096+0.021573411951160554j),(0.051212789967895536+0.004085714394059317j),(0.113964927604887-0.07411026994081683j),(0.20070735614441298+0.08953314805536408j),(-0.20832693598686375-0.0448541436337092j),(-0.1036999190736288-0.10234237972892586j),(-0.1241524902118239-0.1684231904937315j),(-0.00293698473857832+0.1337263351758159j),(-0.028062085784837904-0.06664196414526061j),(0.2530952065997345-1.3222061017559295e-05j)
229,(0.18166018620251814-0.021482925434842447j),(0.016435903417879153-0.05986426870203368j),(0.03565048437242726-0.05816080548010655j),(0.019956481084133254+0.0700812294772721j),(0.023808700900913693-0.035835420565404216j),(-0.031505839834927156+0.3100373790604966j),(0.0635193174505513+0.08467691626884277j),(0.04645032061997144+0.16229631773776346j),(-0.22625113552369755+0.04862440632967743j),(0.04198109637291848+0.08926854495631896j),(0.17800638765720644-0.03547196732324802j),(0.08425388679202044-0.04433398743361979j),(0.17471561137456468-0.06886329247162304j),(0.16121909347536942+0.1823817096748992j),(0.0792474350927471-0.052193831839349066j),(0.030117262973471386-0.07555065746315578j),(0.031642959531715587-0.03264762425774169j),(0.07367355338947763-0.07889679471733224j),(0.1557330977634812+0.03543449203389888j),(0.023395843412851516-0.04554794658236892j),(0.08408040241117976-0.02821411682036653j),(0.034721633370291174-0.027801167009998493j),(0.07355684411390367-0.04444495871837573j),(0.08351131953112936+0.0723663519326659j),(0.03233898586261202-0.029765190396275478j)
230,(0.4150070911677646-0.06906310302683605j),(0.07083149425371162-0.041105179175098136j),(0.023949154693559776+0.01479385858421548j),(-0.018567821488100177+0.17206145320583224j),(0.036753882647809016-0.04498539300836066j),(0.028656583860169022+0.10596244850202403j),(0.09987753753599046+0.014050591469607538j),(-0.0386902724570448+0.02307585241287269j),(0.015082344163467341-0.22218752862457197j),(-0.005772371588514688-0.002234699916407479j),(-0.29552570478375345-0.16314668992950734j),(-0.028363850809769314-4.477616896873468e-05j),(-0.02444777934993566-0.01874129811278362j),(0.14953944949498404-0.18371493062128721j),(-0.05185980543952881+0.00334772743629241j),(0.13047446584174557-0.11716471213555088j),(0.028413768266342142+0.03511646552780862j),(-0.004832540209234641-0.02494040133566378j),(0.2060968135201227+0.0840322841727677j),(0.00869408280897649-0.03914717152910652j),(-0.1238185014781198-0.08327811621633467j),(-0.016205678424433843+0.04857998515937839j),(-0.017109245239664075-0.03033875232411243j),(0.19475016633887615-0.026844533706953458j),(-0.015779935976024513-0.010278474502755602j)
231,(0.03192407397867413-0.00770033472102594j),(-0.004298757741763397+0.02122396591860079j),(-0.028584309739292754+0.0043704429181510955j),(0.02223108448430125-0.018839244717875715j),(-0.01791264040453636-0.041732671737667426j),(0.02641344688006057-0.0811315723255459j),(0.03675016531067286-0.010761393124116172j),(0.018557588232266983+0.0947579805944435j),(-0.05198303602464595-0.08673470500915756j),(-0.09306798471790158-0.03761505137896064j),(0.02147238705264545-0.08393617538195541j),(0.013504025024266206-0.026116293824805795j),(0.05060965513007155+0.08135419018363205j),(-0.07575019135154684-0.07014767476968742j),(-0.09869993311495605-0.0486369952324435j),(0.09862303672511395+0.039455925263746645j),(0.010331906944098758+0.03441564613921233j),(-0.10808347509869327+0.022555868020418403j),(0.10233602434740893-0.06124147990071812j),(0.06057206735845739-0.11703477086121004j),(0.012029504120320115+0.091209467911818j),(0.0032193452718514703-0.006041094085267051j),(-0.051672880012254487-0.032145775239641204j),(0.07474428087808058+0.022627869669602948j),(0.13788912548490947-0.0016509824377718106j)
232,(0.1988945159866716-0.09555999231160765j),(-0.06908857978646235+0.00870088080029196j),(-0.14490224239604912+0.04821752426906511j),(0.02523816184861445-0.08463295633324722j),(-0.04587414843647261-0.13502063734489048j),(-0.1661253047436685-0.053804043081953606j),(0.23721828677684112+0.05404862953173038j),(0.1274321601660878+0.049354658630883355j),(-0.035315249510761496-0.06781484198110796j),(0.0026233414971089802+0.049133480346206855j),(-0.15518421701463583+0.09821698582309822j),(0.09243721989754877-0.07514695160582514j),(0.11714387486785009-0.06022652516793692j),(-0.04315121644666079+0.04849475919846276j),(0.04069155858010173+0.08243585006822549j),(-0.012682601769829863+0.06270282092187704j),(0.06045315594575147+0.0674257813246067j),(0.020581696109219585-0.03523353404993932j),(0.064589455327277-0.00045613199525407905j),(0.07621432628645658+0.017028961770040794j),(-0.16866183720691996+0.12931995102978522j),(0.08142841384572824-0.06882312413105855j),(0.12775627698850447-0.07871364947258296j),(-0.031162725316444637+0.07167865417883237j),(0.05979796364947819+0.10219401994306823j)
233,(0.18202454683954328-0.0833205999659176j),(-0.21652627449487422+0.13739898373138218j),(-0.10081542388702087+0.1118115943958525j),(0.06659814681712128+0.046529419213972495j),(-0.07282602984524306-0.022448721359705857j),(-0.12771901415588438-0.09775066619839733j),(0.26170140692418126+0.14379487774258157j),(0.07459945501845436+0.18435447661764082j),(0.030284118532078252-0.07448279539671712j),(0.025680685169612888+0.031819170743452634j),(-0.02959107268901287-0.03308867869630033j),(0.04464657164942074-0.08799547884150802j),(0.2430143809803618-0.02690555742604125j),(-0.019582804077139967-0.03839304074640991j),(-0.04263827121259567+0.016698306824052846j),(-0.03580376888652226-0.05555307961556803j),(0.07411619510303635+0.05187725758783322j),(0.06895090229217264+0.05571265029950723j),(0.01274636474013323-0.02988951447639056j),(-0.008180375324026315+0.018382823820551508j),(-0.11330224974524827+0.17842716769950154j),(0.05863681809444236-0.15299663553766835j),(-0.15210396242994015-0.21677520213389537j),(-0.07594308260860154+0.023687757183851844j),(0.10934156870120801-0.0036792058742320735j)
234,(0.09861760834533675+0.07837573645255595j),(-0.008473562434038108+0.04270814668048215j),(0.05362688734689554+0.09141193227564894j),(-0.04050457240673989+0.080524764927429j),(-0.019206211746832888+0.009045616573000374j),(-0.005707851726337161-0.12974592047297057j),(0.07588996510644713-0.06063255415071366j),(-0.05705801560913184-0.10994420827230676j),(0.03706302133190457-0.027307074580735228j),(0.04659321881539624+0.0035991976876991174j),(0.1011386724607101-0.04656417925507927j),(-0.01289731250527712+0.06592760532844298j),(0.19754840476455982+0.004552139134573918j),(0.10734769120738505+0.07083334864633134j),(-0.030834983091318546+0.023771228452446447j),(-0.0388991175958242-0.08919481913725341j),(0.015072283828959084-0.021533639429667156j),(0.009406771710642874-0.07863724760897789j),(0.06421463429395742-0.03835484991626503j),(0.012483221312981654+0.0008764195736422984j),(0.09965626804751586+0.07754451045995335j),(0.0009667698487626705+0.05289057283326702j),(0.057933017704130035+0.0679955144426502j),(-0.037731508605019275+0.0678384386818485j),(-0.018309051765347185+0.016059528479848775j)
235,(0.12663535170395548+0.01617352272217826j),(0.07464891548608389+0.05057104677899063j),(0.06411728679098176-0.018547362374982057j),(0.023034106300615993+0.03597302491169019j),(-0.03890810366257035+0.05152786165016927j),(0.02433596427160258-0.08237401818919812j),(0.03403158358838484-0.05408069290383716j),(-0.03268273823717034-0.046481496003103154j),(0.06562578932066862-0.038153906540734105j),(0.037509742342735145+0.0035507578425538876j),(-0.018148034628869682+0.05097006897585243j),(-0.040169467571790435+0.023692437980045864j),(-0.0204884402739892+0.044911105030547877j),(-0.004381038107003953-0.04057505045242752j),(-0.030583233239920612-0.047290036142348404j),(-0.011859529297251375-0.016232115479837998j),(0.00030876743575794985+0.006656607607546329j),(0.02865798328434317+0.0202484548249051j),(-0.07741140791026647-0.0008667249621487766j),(-0.023970533813351867+0.03276736458907699j),(0.0033567734993267956-0.020929637332279614j),(0.0047275928912461004-0.01598546179746647j),(-0.014955418697837593-0.009651152998855833j),(0.02160816584113826-0.0182638325592003j),(0.009680410664664286-0.006137209886740186j)
236,(-0.047903905309709525+0.015503290672873697j),(-0.018207644549098956-0.00893290807257707j),(0.009684730121915142+0.05003746248528699j),(-0.018042433065288098-0.04674718500491026j),(-0.011882650743366448+0.032168706359821914j),(-0.041729686149981834+0.05537114860567272j),(-0.0741119536524772-0.003089939860674561j),(-0.06814580197697999-0.07571159588447099j),(-0.05608932837945124+0.07402966908165362j),(0.010737601531124602-0.09241606429923763j),(0.058052621517279974-0.053865947077350436j),(0.012811488615711127+0.05712558692972684j),(-0.22722962082839146+0.05674696087260178j),(0.19721686077176023+0.0769225729480648j),(-0.1768499983936282-0.08126233238657811j),(-0.044133315907072146+0.05004357579163494j),(-0.03912704525565528-0.03257456483218498j),(0.08577374976546195-0.07751110317139015j),(-0.1288312980740952+0.0018682767369456801j),(0.10241304435252405-0.00792783493107864j),(-0.0020839467596985134+0.032166608463326106j),(-0.038850389174972286+0.006256780419382043j),(-0.047357239308835064-0.06577808155901106j),(-0.026136021880273284+0.06948153196827006j),(0.009160212770896847-0.07102858842174668j)
237,(0.0051942469268276914+0.012209091731020964j),(-0.0056599734257634145+0.0005520955319232982j),(-0.011697845155163762-0.015915604872995592j),(-0.007331359943166443+0.01767230355646812j),(-0.013415970864846381-0.03223319735223302j),(-0.0022776638230835415+0.031656429634191345j),(-0.0019074666017023499-0.002296988754066072j),(0.01625552222581024-0.03993930550532167j),(-0.05377412152776816+0.05883623083113148j),(0.07642676383518934-0.12025537671949636j),(0.021754234461469655-0.017131420463952416j),(0.004708870271256133+0.00019153958329772274j),(-0.02386095343773808+0.007976820120493833j),(0.07154277680459545+0.017596802058343793j),(-0.10705210991562615-0.015496454603053936j),(-0.023088784213985004+0.042363160472644955j),(-0.009460070995511584-0.009690186264659964j),(0.029548302355696145-0.05737234066585522j),(-0.08732965541349541+0.028282903818715434j),(0.11234858109289322-0.10682963015928641j),(0.03652442500505334+0.009471586294885233j),(0.006383222961943239+0.023349189719035143j),(-0.023423936639491365+0.021166416419918135j),(-0.01661649868593079+0.08197357043090453j),(0.029279905030665365-0.04617182691616413j)
238,(0.03811719610234557-0.0030165304609419976j),(0.021802725829162064+0.011127840953921053j),(0.015416824993502335-0.034256473327971125j),(-0.011234623089814773+0.005939665005165552j),(0.005880736645705596-0.02384787746809268j),(-0.010893419031957747+0.0036092369892979127j),(0.015877407139316506+0.0021066404971922244j),(0.01955429159290472+0.019216487240641227j),(0.01574767432941649-0.002125618633354101j),(0.003329531270090254-0.021004457676915105j),(0.03878757541072307+0.0911119855487537j),(-0.003459401001259377+0.021860129549574354j),(0.11044284279800252-0.02879444284644309j),(-0.023546358286119687-0.04551124536241576j),(0.013125083221194924-0.01012634615698414j),(-0.04253515611705832-0.07275215381199619j),(0.021750979258223377-0.030566424848337236j),(-0.06734081764325837+0.02889109007893499j),(0.035529394806475816+0.02792365236066753j),(-0.025542679046390963-0.01528009237833482j),(0.03189768211555885+0.021778907923318512j),(-0.0037944100391171225+0.025726251274203384j),(0.01975121219305534-0.01680776618301441j),(-0.01999070215442882+0.00029063195177257174j),(0.024381013288774685+0.001780680449525369j)
239,(-0.010154977877033398-0.0037768308891469315j),(-0.010689303021819644-0.03474064863928422j),(-0.0492474245039933+0.07303179589218235j),(0.021036287572226295+0.012082937159507586j),(-0.010065748829588671-0.04194843186575999j),(0.02283718889858884-0.010901685540129076j),(-0.014140711665127408+0.02630379843028353j),(-0.03594599414537756+0.0008249776969552446j),(-0.026870275605083184-0.014922141615175794j),(0.05040581205160267+0.10824695416055118j),(-0.023069568732944242+0.013886675191867107j),(0.0074954388765466565+0.026476415797295903j),(0.16250339648380968-0.014799311988475589j),(0.010270995620889824-0.00303433415207989j),(-0.028210200888621795-0.08880345243723484j),(-0.0004295186278392074+0.03892218038074727j),(-0.0060846741757001575-0.05974991177479836j),(-0.03372867953855335-0.08728103460666925j),(0.04193773714976962-0.013497278892760086j),(-0.19233645441334618-0.0247631265546987j),(0.0003199586104797143-0.08717916247500558j),(0.06563323843819659+0.0953928504469759j),(-0.026339400318898573+0.09693783289081642j),(-0.09238283269494087+0.05989118172852528j),(0.42117550062135084+0.0057696233400988985j)
240,(-0.005043220761880611-0.013605657243646218j),(0.004822255879327935+0.004639033026006261j),(-0.022634977424004055-0.0015647560756047465j),(0.009993665387519148+0.0023480524223434534j),(0.021117109852875564-0.015074174878575668j),(0.006184699089187505+0.03479032072206459j),(0.01536092896009323-0.02578965746269086j),(0.0056039787147825135+0.025077058995973414j),(0.0448180559874926-0.025721230316649697j),(-0.0601877073467905-0.029238998995687243j),(-0.0007511706125861267+0.07142170624274966j),(0.010811579285927138-0.0224286891639147j),(0.06161699965749221+0.024220566728222523j),(0.013935889473792686+0.004162418290318583j),(-0.08984225024934395-0.007710027407441599j),(-0.007884086562679853+0.06434147311010448j),(0.04862899637322311-0.01836913909615171j),(-0.009538916703649581+0.011844928105542924j),(0.1003703786564922+0.028650635254092248j),(-0.049145740730201094-0.08302731472557678j),(-0.0625206006451828-0.10479223313867946j),(-0.012490274077242049+0.07248242939380223j),(-0.07039964556346122-0.025501541865797915j),(-0.08229513853663462+0.06950657293150216j),(0.17999918869930454-0.013475887275977746j)
